agency,date,id5,id4,metro,uza,uza_name,value,count,last,indexed,value_ave,last_rank,indexed_ave
San Francisco Municipal Railway,2014-07-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8161556,120,8618540,0.2344277362960403,8177704.833333333,9,0.10099739248656148
San Francisco Municipal Railway,2014-08-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8226881,120,8618540,0.24430808164606166,8194618.083333333,9,0.10327449156606971
San Francisco Municipal Railway,2014-09-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8115407,120,8618540,0.22744774306897364,8192802.416666667,9,0.10303004103791213
San Francisco Municipal Railway,2014-10-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8454430,120,8618540,0.2787246557609031,8178241.166666667,9,0.10106960120692232
San Francisco Municipal Railway,2014-11-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",7626205,120,8618540,0.15345639663313526,8142941.166666667,9,0.09631701979846197
San Francisco Municipal Railway,2014-12-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",7531898,120,8618540,0.13919255080191495,8111358.416666667,9,0.09206490675375822
San Francisco Municipal Railway,2015-01-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",7635952,120,8618540,0.15493062129638302,8070373.166666667,9,0.08654689720216902
San Francisco Municipal Railway,2015-02-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",7179441,120,8618540,0.08588375813398574,8043845,9,0.0829753031030036
San Francisco Municipal Railway,2015-03-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8235395,120,8618540,0.2455958162087879,8021149.25,9,0.07991968272053729
San Francisco Municipal Railway,2015-04-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",7976533,120,8618540,0.20644318003584905,7975910.75,9,0.07382904096284237
San Francisco Municipal Railway,2015-05-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8022782,120,8618540,0.21343829816968962,7928348.166666667,9,0.06742549849008483
San Francisco Municipal Railway,2015-06-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",7838868,120,8618540,0.18562147712562038,7917112.333333333,9,0.0659127729204374
San Francisco Municipal Railway,2015-07-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8328203,120,8618540,0.2596329396874679,7930999.583333333,9,0.06778246941235344
San Francisco Municipal Railway,2015-08-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8598780,120,8618540,0.3005574586889641,7961991.166666667,9,0.07195499130381933
San Francisco Municipal Railway,2015-09-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8648048,120,8618540,0.30800919775830726,8006377.916666667,9,0.07793095852285559
San Francisco Municipal Railway,2015-10-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9027692,120,8618540,0.3654299988308447,8054149.75,9,0.08436267316727641
San Francisco Municipal Railway,2015-11-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",7970161,120,8618540,0.20547942097621896,8082812.75,9,0.08822168849052558
San Francisco Municipal Railway,2015-12-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",7991056,120,8618540,0.20863977024661606,8121075.916666667,9,0.09337321298142709
San Francisco Municipal Railway,2016-01-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",7968872,120,8618540,0.20528446092790387,8148819.25,9,0.09710840987119229
San Francisco Municipal Railway,2016-02-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8345953,120,8618540,0.2623176106398275,8246028.583333333,9,0.11019609458305668
San Francisco Municipal Railway,2016-03-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8698569,120,8618540,0.3156504519095271,8284626.416666667,9,0.11539267659741514
San Francisco Municipal Railway,2016-04-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8429583,120,8618540,0.2749665701748032,8322380.583333333,9,0.1204756723648912
San Francisco Municipal Railway,2016-05-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9112636,120,8618540,0.3782776996408288,8413201.75,9,0.13270329242706325
San Francisco Municipal Railway,2016-06-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8727396,120,8618540,0.3200105087852265,8487245.75,9,0.14267213485788566
San Francisco Municipal Railway,2016-07-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8737093,120,8618540,0.3214771709950872,8521319.916666666,9,0.14725967737938062
San Francisco Municipal Railway,2016-08-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9719457,120,8618540,0.4700588101750087,8614709.666666666,9,0.15983311617798557
San Francisco Municipal Railway,2016-09-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9306611,120,8618540,0.40761623755541576,8669589.916666666,9,0.1672218656352562
San Francisco Municipal Railway,2016-10-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9446653,120,8618540,0.4287974594996591,8704503.333333334,9,0.17192239976998236
San Francisco Municipal Railway,2016-11-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8917767,120,8618540,0.3488039450596836,8783470.5,9,0.18255406799034435
San Francisco Municipal Railway,2016-12-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8537197,120,8618540,0.29124308735042037,8828982.25,9,0.18868149849789373
San Francisco Municipal Railway,2017-01-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8322100,120,8618540,0.2587098666270595,8858417.916666666,9,0.19264454105159423
San Francisco Municipal Railway,2017-02-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8221251,120,8618540,0.24345654939469363,8848026.083333334,9,0.19124544660684029
San Francisco Municipal Railway,2017-03-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9276401,120,8618540,0.40304700321903386,8896178.75,9,0.19772843437929866
San Francisco Municipal Railway,2017-04-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8929029,120,8618540,0.3505073120605553,8937799.25,9,0.20333197020113492
San Francisco Municipal Railway,2017-05-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9448881,120,8618540,0.4291344424225805,8965819.666666666,9,0.20710447193788584
San Francisco Municipal Railway,2017-06-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8933394,120,8618540,0.35116751424123405,8982986.166666666,9,0.2094156670865639
San Francisco Municipal Railway,2017-07-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9247684,120,8618540,0.39870358374078574,9025535.416666666,9,0.21514424426769496
San Francisco Municipal Railway,2017-08-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9768640,120,8618540,0.47749769307359435,9029634,9,0.21569605307650597
San Francisco Municipal Railway,2017-09-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9074529,120,8618540,0.3725140514165155,9010293.833333334,9,0.21309220841541476
San Francisco Municipal Railway,2017-10-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9583364,120,8618540,0.44947487079926507,9021686.416666666,9,0.2146260378699283
San Francisco Municipal Railway,2017-11-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9224933,120,8618540,0.39526251620066577,9047283.583333334,9,0.21807228768322195
San Francisco Municipal Railway,2017-12-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9247684,120,8618540,0.39870358374078574,9106490.833333334,9,0.22604359860662315
San Francisco Municipal Railway,2018-01-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9432960,120,8618540,0.426726406015115,9199062.5,9,0.23850689554572146
San Francisco Municipal Railway,2018-02-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8542944,120,8618540,0.2921123157427139,9225870.25,9,0.24211613107695817
San Francisco Municipal Railway,2018-03-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9618236,120,8618540,0.4547492282894441,9254356.5,9,0.24595134983465639
San Francisco Municipal Railway,2018-04-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9224933,120,8618540,0.39526251620066577,9279015.166666666,9,0.24927124560682112
San Francisco Municipal Railway,2018-05-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9583364,120,8618540,0.44947487079926507,9290222.083333334,9,0.25078007800897906
San Francisco Municipal Railway,2018-06-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9259805,120,8618540,0.4005368736908448,9317423,9,0.2544422471546752
San Francisco Municipal Railway,2018-07-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9314456,120,8618540,0.40880278649182467,9322987.333333334,9,0.2551913957991645
San Francisco Municipal Railway,2018-08-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9690817,120,8618540,0.4657270368749764,9316502.083333334,9,0.25431826042864847
San Francisco Municipal Railway,2018-09-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8804430,120,8618540,0.3316618294693987,9293993.833333334,9,0.25128788392760115
San Francisco Municipal Railway,2018-10-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9690817,120,8618540,0.4657270368749764,9302948.25,9,0.2524934531676466
San Francisco Municipal Railway,2018-11-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9145961,120,8618540,0.38331807482321634,9296367.25,9,0.25160742658835256
San Francisco Municipal Railway,2018-12-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9161105,120,8618540,0.38560859070504905,9289152.333333334,9,0.25063605325085714
San Francisco Municipal Railway,2019-01-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9349286,120,8618540,0.4140707915211588,9282179.5,9,0.2496972725691491
San Francisco Municipal Railway,2019-02-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8467440,120,8618540,0.2806924061321816,9275887.5,9,0.24885015522574871
San Francisco Municipal Railway,2019-03-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9349286,120,8618540,0.4140707915211588,9253475,9,0.2458326699334792
San Francisco Municipal Railway,2019-04-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9334142,120,8618540,0.41178027563932607,9262575.75,9,0.2470579406205342
San Francisco Municipal Railway,2019-05-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9502636,120,8618540,0.4372648360588667,9255848.416666666,9,0.2461522125942306
San Francisco Municipal Railway,2019-06-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8992610,120,8618540,0.3601238790364405,9233582.166666666,9,0.24315441752946776
San Francisco Municipal Railway,2019-07-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8636630,120,8618540,0.3062822359028685,9177096.666666666,9,0.23554954678874318
San Francisco Municipal Railway,2019-08-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",9301623,120,8618540,0.4068618072055359,9144663.833333334,9,0.23118298359543754
San Francisco Municipal Railway,2019-09-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8287657,120,8618540,0.2535003949869403,9101599.416666666,9,0.22538504744767018
San Francisco Municipal Railway,2019-10-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8994607,120,8618540,0.36042592342471447,9043581.916666666,9,0.217573917366499
San Francisco Municipal Railway,2019-11-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8931645,120,8618540,0.3509029796217593,9025722.25,9,0.21516939839309113
San Francisco Municipal Railway,2019-12-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8177460,120,8618540,0.23683320146935438,8943751.833333334,9,0.2041333905094158
San Francisco Municipal Railway,2020-01-01,90015,9015,"San Francisco-Oakland, CA",13,"San Francisco-Oakland, CA",8618540,120,8618540,0.30354614026747795,8882856.333333334,9,0.19593478367771922
Southeastern Pennsylvania Transportation Authority,2011-01-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13189302,120,11536337,0.1237669434511679,13657578.333333334,5,0
Southeastern Pennsylvania Transportation Authority,2011-02-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",12634290,120,11536337,0.07647830461199967,13732378.5,5,0.005476825015464426
Southeastern Pennsylvania Transportation Authority,2011-03-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",15313363,120,11536337,0.3047431268514593,13640389.916666666,5,-0.0012585259441432184
Southeastern Pennsylvania Transportation Authority,2011-04-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13798194,120,11536337,0.1756463152126051,13689801.333333334,5,0.002359349455192561
Southeastern Pennsylvania Transportation Authority,2011-05-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14575444,120,11536337,0.2418702789066216,13515216.166666666,5,-0.01042367564674418
Southeastern Pennsylvania Transportation Authority,2011-06-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",12985570,120,11536337,0.10640838369393468,13424776.25,5,-0.017045634127182407
Southeastern Pennsylvania Transportation Authority,2011-07-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",11562426,120,11536337,-0.014847629927625228,13595237.25,5,-0.0045645781273815356
Southeastern Pennsylvania Transportation Authority,2011-08-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",12265347,120,11536337,0.045043286487636,13495706.916666666,5,-0.011852131667559052
Southeastern Pennsylvania Transportation Authority,2011-09-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13490693,120,11536337,0.14944633443438216,13604757.25,5,-0.003867529224007127
Southeastern Pennsylvania Transportation Authority,2011-10-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14662687,120,11536337,0.2493036365966277,13750626.666666666,5,0.006812945242732571
Southeastern Pennsylvania Transportation Authority,2011-11-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14076707,120,11536337,0.19937643396501636,13589984.916666666,5,-0.004949150941473746
Southeastern Pennsylvania Transportation Authority,2011-12-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13994244,120,11536337,0.19235034619647373,13545688.916666666,5,-0.008192478485998134
Southeastern Pennsylvania Transportation Authority,2012-01-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14031190,120,11536337,0.1954982529994833,13615846.25,5,-0.003055599046536739
Southeastern Pennsylvania Transportation Authority,2012-02-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14258152,120,11536337,0.21483607641269842,13751168.083333334,5,0.006852587458464843
Southeastern Pennsylvania Transportation Authority,2012-03-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",15177403,120,11536337,0.2931589388761122,13739838.083333334,5,0.006023011400142053
Southeastern Pennsylvania Transportation Authority,2012-04-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13993633,120,11536337,0.19229828721697295,13756124.666666666,5,0.007215505628315855
Southeastern Pennsylvania Transportation Authority,2012-05-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14691181,120,11536337,0.2517314083836939,13765769.416666666,5,0.007921688654662473
Southeastern Pennsylvania Transportation Authority,2012-06-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13926191,120,11536337,0.18655203239619222,13844154.5,5,0.01366099919861341
Southeastern Pennsylvania Transportation Authority,2012-07-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13978947,120,11536337,0.19104699724487872,14045531.25,5,0.028405688563382325
Southeastern Pennsylvania Transportation Authority,2012-08-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13917394,120,11536337,0.18580250237545726,14183201.833333334,5,0.038485849187270604
Southeastern Pennsylvania Transportation Authority,2012-09-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",15145411,120,11536337,0.29043312730133075,14321095,5,0.048582307234310784
Southeastern Pennsylvania Transportation Authority,2012-10-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",16293061,120,11536337,0.38821624976313585,14456959.5,5,0.05853022747932246
Southeastern Pennsylvania Transportation Authority,2012-11-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",16043677,120,11536337,0.3669680066471903,14620873.666666666,5,0.07053192812244524
Southeastern Pennsylvania Transportation Authority,2012-12-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14653498,120,11536337,0.24852070703421614,14675811.5,5,0.0745544445592905
Southeastern Pennsylvania Transportation Authority,2013-01-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",15840073,120,11536337,0.34962035286274973,14826551.75,5,0.0855915586303917
Southeastern Pennsylvania Transportation Authority,2013-02-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",15025879,120,11536337,0.2802486527715484,14890529,5,0.09027593593642202
Southeastern Pennsylvania Transportation Authority,2013-03-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",16075817,120,11536337,0.36970642825301314,14965396.833333334,5,0.09575771546615086
Southeastern Pennsylvania Transportation Authority,2013-04-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",16161797,120,11536337,0.37703217466460726,15146077.166666666,5,0.10898702515221403
Southeastern Pennsylvania Transportation Authority,2013-05-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",17095693,120,11536337,0.4566028337807053,15346453.166666666,5,0.12365844017979266
Southeastern Pennsylvania Transportation Authority,2013-06-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14631956,120,11536337,0.24668526589443296,15405266.916666666,5,0.1279647489971074
Southeastern Pennsylvania Transportation Authority,2013-07-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13953689,120,11536337,0.18889494208246815,15403162.083333334,5,0.12781063431572237
Southeastern Pennsylvania Transportation Authority,2013-08-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13455597,120,11536337,0.1464560530193868,15364679,5,0.12499292517328886
Southeastern Pennsylvania Transportation Authority,2013-09-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14929563,120,11536337,0.2720422490569743,15346691.666666666,5,0.12367590301208842
Southeastern Pennsylvania Transportation Authority,2013-10-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",16592757,120,11536337,0.4137512218097643,15371666.333333334,5,0.12550453368563264
Southeastern Pennsylvania Transportation Authority,2013-11-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14913745,120,11536337,0.2706945093879978,15277505.333333334,5,0.11861011963199419
Southeastern Pennsylvania Transportation Authority,2013-12-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14544144,120,11536337,0.23920342774724856,15268392.5,5,0.11794288323686475
Southeastern Pennsylvania Transportation Authority,2014-01-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14599515,120,11536337,0.24392119821196578,15165012.666666666,5,0.11037347152929855
Southeastern Pennsylvania Transportation Authority,2014-02-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13599701,120,11536337,0.1587341335136454,15046164.5,5,0.10167147738612026
Southeastern Pennsylvania Transportation Authority,2014-03-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",15716884,120,11536337,0.33912429128217436,15016253.416666666,5,0.09948140513441439
Southeastern Pennsylvania Transportation Authority,2014-04-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",15382694,120,11536337,0.31065032997383923,14951328.166666666,5,0.09472761581573685
Southeastern Pennsylvania Transportation Authority,2014-05-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",15470536,120,11536337,0.3181347242083967,14815898.416666666,5,0.08481152771471057
Southeastern Pennsylvania Transportation Authority,2014-06-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14240665,120,11536337,0.21334613308285943,14783290.833333334,5,0.08242401928990084
Southeastern Pennsylvania Transportation Authority,2014-07-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13172951,120,11536337,0.12237379062986076,14718229.333333334,5,0.07766025382489117
Southeastern Pennsylvania Transportation Authority,2014-08-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",12735445,120,11536337,0.08509700521987118,14658216.666666666,5,0.07326616102146932
Southeastern Pennsylvania Transportation Authority,2014-09-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14116191,120,11536337,0.20274058575979859,14590435.666666666,5,0.06830327533663527
Southeastern Pennsylvania Transportation Authority,2014-10-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",16575891,120,11536337,0.4123141894885507,14589030.166666666,5,0.06820036543813823
Southeastern Pennsylvania Transportation Authority,2014-11-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13809048,120,11536337,0.17657110762422934,14496972.083333334,5,0.06145992572865833
Southeastern Pennsylvania Transportation Authority,2014-12-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14346651,120,11536337,0.22237644896072895,14480514.333333334,5,0.06025489877597878
Southeastern Pennsylvania Transportation Authority,2015-01-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14383963,120,11536337,0.22555554002969158,14462551.666666666,5,0.05893968269386929
Southeastern Pennsylvania Transportation Authority,2015-02-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",13262122,120,11536337,0.1299714195350512,14434420.083333334,5,0.056879904404721904
Southeastern Pennsylvania Transportation Authority,2015-03-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",15023887,120,11536337,0.28007892856996786,14376670.333333334,5,0.052651501053078364
Southeastern Pennsylvania Transportation Authority,2015-04-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14824013,120,11536337,0.2630490816489286,14330113.583333334,5,0.04924264269885814
Southeastern Pennsylvania Transportation Authority,2015-05-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14968066,120,11536337,0.27532281679465287,14288241.083333334,5,0.046176762425061524
Southeastern Pennsylvania Transportation Authority,2015-06-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14069405,120,11536337,0.19875428229837921,14273969.416666666,5,0.04513179923185495
Southeastern Pennsylvania Transportation Authority,2015-07-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14831914,120,11536337,0.2637222698601174,14412216.333333334,5,0.055254158649648444
Southeastern Pennsylvania Transportation Authority,2015-08-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14093461,120,11536337,0.20080392356003673,14525384.333333334,5,0.06354025426908905
Southeastern Pennsylvania Transportation Authority,2015-09-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",15084146,120,11536337,0.285213170870692,14606047.25,5,0.06944634645453851
Southeastern Pennsylvania Transportation Authority,2015-10-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",16159279,120,11536337,0.37681763373108335,14571329.583333334,5,0.06690433894637504
Southeastern Pennsylvania Transportation Authority,2015-11-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14960409,120,11536337,0.27467041809409953,14667276.333333334,5,0.07392950458396297
Southeastern Pennsylvania Transportation Authority,2015-12-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",15845595,120,11536337,0.35009084334524365,14792188.333333334,5,0.08307548910269236
Southeastern Pennsylvania Transportation Authority,2016-01-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14590184,120,11536337,0.2431261698359879,14809373.416666666,5,0.08433377098209327
Southeastern Pennsylvania Transportation Authority,2016-02-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14532846,120,11536337,0.23824080524250113,14915267.083333334,5,0.09208724411489744
Southeastern Pennsylvania Transportation Authority,2016-03-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",16491759,120,11536337,0.4051458980591458,15037589.75,5,0.10104363914198067
Southeastern Pennsylvania Transportation Authority,2016-04-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",15751701,120,11536337,0.3420908010845989,15114897.083333334,5,0.10670403745319912
Southeastern Pennsylvania Transportation Authority,2016-05-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",15574651,120,11536337,0.327005625437091,15165445.833333334,5,0.11040518774253161
Southeastern Pennsylvania Transportation Authority,2016-06-01,30019,3019,"Philadelphia, PA-NJ-DE-MD",5,"Philadelphia, PA-NJ-DE-MD",14568670,120,11536337,0.2412931143777528,15207051.25,5,0.1134515123288693
